"ItemID","Subject","ItemGrade","PoolGrade","Claim","Target","DOK","StimID","AsmtType","ItemType","Calculator","IRT_A","IRT_B","IRT_C","IRT_Step1","IRT_Step2","IRT_Step3","IRT_Step4","IRT_Step5","IRT_Step6","IRT_Step7","IRT_Step8","Braille","Translation","ExtPool","SpaErrors"
"26182","Math",6,6,1,"I",2,NA,"CAT","mi","Yes",0.50511,1.7415,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"26218","Math",6,6,1,"F",2,NA,"CAT","mc","No",0.53191,-0.19618,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"26220","Math",6,6,1,"J",2,NA,"CAT","mi","Yes",0.31911,1.64415,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"26303","Math",6,6,2,"A",2,NA,"CAT","mi","Yes",0.89731,1.38365,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"26367","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.62057,1.55391,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"26600","Math",6,6,2,"A",2,NA,"CAT","ms","Yes",0.70736,0.86791,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN",NA,0,1
"26659","Math",6,6,2,"A",2,NA,"CAT","ms","Yes",1.03094,1.86413,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"26661","Math",6,6,2,"D",2,NA,"CAT","ms","Yes",0.85018,1.01613,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"27395","Math",6,6,2,"B",2,NA,"CAT","gi","Yes",0.42145,2.4773,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"27397","Math",6,6,4,"F",2,NA,"CAT","gi","Yes",0.58318,2.08397,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"27399","Math",6,6,2,"B",2,NA,"CAT","gi","Yes",0.55939,2.83724,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"27403","Math",6,6,2,"B",2,NA,"CAT","gi","Yes",0.51945,3.05202,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"27405","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",0.9821,0.4562,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"27407","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",1.18732,2.04696,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"27409","Math",6,6,4,"A",2,NA,"CAT","eq","Yes",0.98373,1.65064,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"27411","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",0.80681,1.2858,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"27415","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",0.73194,0.21229,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"27417","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",0.67905,0.55328,0,0,0.88212,-0.88212,NA,NA,NA,NA,NA,"",NA,0,0
"27419","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",1.02179,1.01046,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"27421","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",0.75649,0.18763,0,0,0.81011,-0.81011,NA,NA,NA,NA,NA,"",NA,0,0
"27423","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",0.96905,0.49945,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"27433","Math",6,6,4,"D",2,NA,"CAT","eq","Yes",1.01302,1.23471,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"27435","Math",6,6,4,"D",2,NA,"CAT","eq","Yes",0.99736,1.49615,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"27437","Math",6,6,4,"D",2,NA,"CAT","eq","Yes",0.74159,0.94938,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"27455","Math",6,6,4,"A",2,NA,"CAT","ti","Yes",0.62889,2.05338,0,0,-2.70974,2.70974,NA,NA,NA,NA,NA,"",NA,0,0
"27457","Math",6,6,4,"C",2,NA,"CAT","ti","Yes",0.82793,1.41415,0,0,-1.25744,1.25744,NA,NA,NA,NA,NA,"","spa",0,1
"27481","Math",6,6,3,"B",3,NA,"CAT","gi","No",0.934,2.04758,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"27581","Math",6,6,1,"J",2,NA,"CAT","mc","Yes",0.25413,-0.64448,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"29237","Math",6,6,1,"J",2,NA,"CAT","mi","Yes",0.40848,2.0495,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"29343","Math",6,6,2,"D",2,NA,"CAT","ms","Yes",0.66194,0.17691,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"29569","Math",6,6,1,"I",2,NA,"CAT","mi","Yes",0.27882,3.20131,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"30171","Math",6,6,2,"A",3,NA,"CAT","mc","Yes",0.39134,0.67437,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31057","Math",6,6,4,"A",2,NA,"CAT","mi","Yes",0.79801,2.69927,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"31370","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.37777,3.5035,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31378","Math",6,6,3,"E",3,NA,"CAT","mi","Yes",1.03262,2.16532,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"31860","Math",6,6,1,"D",1,NA,"CAT","mi","No",0.19063,2.48312,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"32632","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.50128,-0.12093,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"33146","Math",6,6,4,"F",3,NA,"CAT","eq","Yes",1.12451,1.35888,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"33156","Math",6,6,4,"D",2,NA,"CAT","gi","Yes",0.20417,3.89446,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"33160","Math",6,6,4,"D",2,NA,"CAT","gi","Yes",0.32374,2.97764,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33190","Math",6,6,4,"A",3,NA,"CAT","gi","Yes",0.69679,2.0602,0,0,-0.47301,0.47301,NA,NA,NA,NA,NA,"",NA,0,0
"33192","Math",6,6,4,"F",2,NA,"CAT","eq","Yes",1.00182,2.48075,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33196","Math",6,6,4,"A",2,NA,"CAT","eq","Yes",0.58977,0.48576,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33204","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",1.13318,1.70348,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33206","Math",6,6,4,"A",2,NA,"CAT","eq","Yes",1.09402,1.5237,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"33212","Math",6,6,1,"G",2,NA,"CAT","mi","Yes",0.35575,0.94738,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"35210","Math",6,6,1,"H",1,NA,"CAT","ms","Yes",0.6197,-0.35933,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"36363","Math",6,6,1,"A",2,NA,"CAT","mi","No",0.33142,0.40418,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"36365","Math",6,6,1,"J",2,NA,"CAT","mc","Yes",0.1696,3.59313,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"41328","Math",6,6,1,"D",1,NA,"CAT","mc","No",0.54212,0.61904,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"42939","Math",6,6,4,"E",4,NA,"CAT","eq","Yes",0.88058,2.05841,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"42945","Math",6,6,4,"F",2,NA,"CAT","eq","Yes",1.01782,2.19543,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"42997","Math",6,6,4,"A",2,NA,"CAT","eq","Yes",0.9166,0.47981,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"43001","Math",6,6,4,"D",3,NA,"CAT","eq","Yes",0.63893,3.02733,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"43043","Math",6,6,4,"A",2,NA,"CAT","eq","Yes",0.53945,2.35387,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"43452","Math",6,6,4,"B",2,NA,"CAT","mc","Yes",0.8806,0.89628,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"44668","Math",6,7,1,"F",1,NA,"CAT","mc","No",0.66231,-1.20529,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,0
"44668","Math",6,8,1,"F",1,NA,"CAT","mc","No",0.66231,-1.20529,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,0
"44668","Math",6,6,1,"F",1,NA,"CAT","mc","No",0.66231,-1.20529,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"44670","Math",6,6,1,"G",2,NA,"CAT","mc","Yes",0.44386,0.068,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,1
"44672","Math",6,6,1,"G",2,NA,"CAT","mi","Yes",0.4347,0.73303,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"44674","Math",6,6,1,"G",2,NA,"CAT","mi","Yes",0.41144,-0.23376,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"44676","Math",6,6,1,"I",2,NA,"CAT","mi","Yes",0.31341,1.2949,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"44692","Math",6,6,1,"A",2,NA,"CAT","mi","No",0.2843,1.13113,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"44694","Math",6,7,1,"D",1,NA,"CAT","mc","No",0.72326,-1.48052,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",1,0
"44694","Math",6,8,1,"D",1,NA,"CAT","mc","No",0.72326,-1.48052,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",1,0
"44694","Math",6,6,1,"D",1,NA,"CAT","mc","No",0.72326,-1.48052,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"44696","Math",6,6,1,"G",2,NA,"CAT","mi","Yes",0.52639,-0.51261,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,1
"44698","Math",6,6,1,"G",2,NA,"CAT","mi","Yes",0.33501,0.58108,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"44700","Math",6,6,1,"I",2,NA,"CAT","mi","Yes",0.23324,2.12884,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"44702","Math",6,6,1,"J",2,NA,"CAT","mc","Yes",0.14836,3.38918,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"44704","Math",6,6,1,"J",2,NA,"CAT","ms","Yes",0.5718,1.52683,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"44708","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.5726,0.96228,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"44710","Math",6,6,3,"C",2,NA,"CAT","mi","Yes",0.79555,1.38569,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,1
"45132","Math",6,6,3,"A",2,NA,"CAT","ms","Yes",0.38309,4.70865,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"45184","Math",6,6,3,"D",2,NA,"CAT","mi","Yes",0.82708,2.02902,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"45377","Math",6,6,3,"D",3,NA,"CAT","ms","Yes",0.47667,3.41669,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"45379","Math",6,6,3,"C",2,NA,"CAT","ms","Yes",1.05027,1.12993,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"45538","Math",6,6,3,"G",3,NA,"CAT","ms","Yes",0.38066,2.96956,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"45584","Math",6,6,4,"A",3,NA,"CAT","ms","Yes",0.55314,3.84895,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"45750","Math",6,6,4,"A",2,NA,"CAT","eq","Yes",1.40533,1.70559,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"45753","Math",6,6,4,"F",3,NA,"CAT","eq","Yes",0.86212,0.86724,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"45832","Math",6,6,1,"G",2,NA,"CAT","mc","Yes",0.63772,-1.51222,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"45862","Math",6,7,1,"F",1,NA,"CAT","mc","No",0.5612,-1.68785,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",1,0
"45862","Math",6,6,1,"F",1,NA,"CAT","mc","No",0.5612,-1.68785,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"45862","Math",6,8,1,"F",1,NA,"CAT","mc","No",0.5612,-1.68785,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",1,0
"45864","Math",6,8,1,"F",1,NA,"CAT","mc","No",0.65554,-1.69216,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,0
"45864","Math",6,7,1,"F",1,NA,"CAT","mc","No",0.65554,-1.69216,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,0
"45864","Math",6,6,1,"F",1,NA,"CAT","mc","No",0.65554,-1.69216,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"45866","Math",6,6,1,"F",1,NA,"CAT","mc","No",0.5039,-1.11509,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"45868","Math",6,6,1,"F",1,NA,"CAT","mc","No",0.3793,0.36715,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"45870","Math",6,6,1,"F",1,NA,"CAT","mc","No",0.20188,0.33016,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"45872","Math",6,6,1,"F",1,NA,"CAT","mc","No",0.32625,1.24814,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"45928","Math",6,6,1,"J",2,NA,"CAT","mc","Yes",0.39253,-0.12467,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"45930","Math",6,6,4,"C",2,NA,"CAT","ms","Yes",0.52762,2.71856,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"46687","Math",6,6,4,"F",3,NA,"CAT","ti","Yes",0.89907,1.23125,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"46693","Math",6,6,4,"E",3,NA,"CAT","eq","Yes",0.96276,1.01706,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"46702","Math",6,6,4,"E",3,NA,"CAT","eq","Yes",1.03617,1.61534,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"46705","Math",6,6,4,"A",3,NA,"CAT","eq","Yes",1.39533,2.43526,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"46809","Math",6,6,1,"J",2,NA,"CAT","mc","Yes",0.24542,2.86681,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"46811","Math",6,6,1,"J",2,NA,"CAT","mc","Yes",0.17781,1.76014,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"48271","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.42291,1.55849,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"48276","Math",6,6,3,"E",3,NA,"CAT","mi","No",0.77492,1.31288,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"48280","Math",6,6,3,"E",3,NA,"CAT","mi","Yes",0.91668,1.32733,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"48282","Math",6,6,3,"E",3,NA,"CAT","mi","Yes",0.50607,1.60464,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"48479","Math",6,6,1,"G",2,NA,"CAT","mc","Yes",0.43717,-0.91566,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"48481","Math",6,6,1,"I",2,NA,"CAT","mi","Yes",0.26621,2.52495,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"49411","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.38114,-0.1327,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"49418","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.49591,0.23159,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49423","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.55768,1.45523,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"49542","Math",6,6,3,"A",2,NA,"CAT","mi","Yes",0.91138,1.79464,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49580","Math",6,6,3,"A",2,NA,"CAT","mi","Yes",1.04116,1.70946,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"49583","Math",6,6,3,"A",2,NA,"CAT","mi","Yes",0.6905,2.15327,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49585","Math",6,6,3,"A",2,NA,"CAT","mi","Yes",0.74159,2.09478,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49587","Math",6,6,3,"A",2,NA,"CAT","mi","Yes",0.52284,0.55883,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49589","Math",6,6,3,"E",3,NA,"CAT","mc","No",0.43853,0.24963,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,1
"49591","Math",6,6,3,"E",3,NA,"CAT","mc","No",0.65866,-0.61685,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"49595","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.23656,3.41949,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"49597","Math",6,6,3,"A",2,NA,"CAT","mi","Yes",0.89948,2.27332,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"49599","Math",6,6,3,"A",2,NA,"CAT","mi","Yes",0.67663,3.34488,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49607","Math",6,6,3,"A",2,NA,"CAT","mi","Yes",1.09315,1.86706,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49616","Math",6,6,3,"A",2,NA,"CAT","mi","Yes",0.99148,2.7363,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49621","Math",6,6,3,"B",3,NA,"CAT","mc","Yes",0.23307,2.21358,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"49624","Math",6,6,3,"B",3,NA,"CAT","mc","No",0.22921,0.67805,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49629","Math",6,6,3,"B",3,NA,"CAT","mc","Yes",0.76764,0.26066,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49636","Math",6,6,4,"F",3,NA,"CAT","mc","Yes",0.34858,3.21043,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"49643","Math",6,6,4,"D",3,NA,"CAT","ms","Yes",0.95547,1.01735,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49647","Math",6,6,4,"D",3,NA,"CAT","mc","Yes",0.22247,1.37533,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49658","Math",6,6,4,"E",3,NA,"CAT","mi","Yes",0.72649,1.493,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"49670","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.27684,2.76192,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"49682","Math",6,6,4,"A",3,NA,"CAT","mc","Yes",0.89776,1.14264,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49684","Math",6,6,1,"A",3,NA,"CAT","mc","Yes",0.88902,-1.42147,0,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"49688","Math",6,6,4,"C",2,NA,"CAT","mc","Yes",0.16899,1.15325,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"49690","Math",6,6,4,"F",3,NA,"CAT","mc","Yes",0.47501,-0.40968,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"49747","Math",6,6,1,"G",2,NA,"CAT","mc","Yes",0.57789,-0.87222,0,NA,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"49768","Math",6,6,3,"A",3,NA,"CAT","ms","Yes",0.8446,0.46189,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"49809","Math",6,6,2,"A",2,NA,"CAT","mi","Yes",1.01944,2.05197,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"51151","Math",6,6,3,"E",3,NA,"CAT","mc","Yes",0.3071,0.54037,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"51259","Math",6,6,3,"A",3,NA,"CAT","mc","Yes",0.31069,2.89189,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"51261","Math",6,6,3,"E",3,NA,"CAT","mc","No",0.30953,1.74898,0,NA,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"52825","Math",6,6,2,"D",3,NA,"CAT","mc","Yes",0.40739,2.4385,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,1
"53774","Math",6,6,1,"I",2,NA,"CAT","mi","Yes",0.52914,0.56407,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"57138","Math",6,6,3,"A",2,NA,"CAT","mc","Yes",0.73755,-1.72684,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"57138","Math",6,8,3,"A",2,NA,"CAT","mc","Yes",0.73755,-1.72684,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,1,0
"57388","Math",6,6,3,"F",2,NA,"CAT","mi","Yes",0.7671,0.43267,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN",NA,0,0
"57715","Math",6,6,3,"F",2,NA,"CAT","gi","No",0.5016,0.26018,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"57717","Math",6,6,3,"F",2,NA,"CAT","mc","Yes",0.34582,0.22031,0,NA,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"57718","Math",6,6,3,"D",2,NA,"CAT","eq","No",1.40981,2.34902,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"57723","Math",6,6,3,"B",3,NA,"CAT","gi","Yes",0.68887,1.67344,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,1
"57724","Math",6,6,3,"B",3,NA,"CAT","gi","Yes",0.75272,1.21342,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"57734","Math",6,6,3,"F",3,NA,"CAT","gi","Yes",0.84851,1.65545,0,0,0.94817,-0.94817,NA,NA,NA,NA,NA,"",NA,0,0
"339","Math",7,7,1,"B",1,NA,"CAT","eq","No",0.95735,2.02305,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"341","Math",7,7,1,"D",1,NA,"CAT","gi","Yes",0.64735,2.11406,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"343","Math",7,7,1,"E",1,NA,"CAT","eq","No",1.18954,1.33339,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"349","Math",7,7,1,"D",1,NA,"CAT","gi","Yes",0.52989,1.18167,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"351","Math",7,7,1,"A",2,NA,"CAT","eq","Yes",0.86966,1.36722,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"353","Math",7,7,1,"B",2,NA,"CAT","gi","No",0.59873,0.93653,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"355","Math",7,7,1,"C",1,NA,"CAT","eq","No",0.91202,2.74065,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"357","Math",7,7,1,"D",2,NA,"CAT","gi","Yes",0.60126,3.27625,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,0
"359","Math",7,7,1,"E",2,NA,"CAT","eq","Yes",1.01386,3.07524,0,0,NA,NA,NA,NA,NA,NA,NA,"PRN","spa",0,0
"796","Math",7,7,1,"A",2,NA,"CAT","eq","Yes",0.75978,0.9505,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"800","Math",7,7,1,"B",1,NA,"CAT","eq","No",0.79972,2.20655,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"802","Math",7,7,1,"B",1,NA,"CAT","eq","No",0.97819,0.39702,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"804","Math",7,7,1,"B",1,NA,"CAT","eq","No",1.07646,2.06569,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"806","Math",7,7,1,"B",1,NA,"CAT","eq","No",0.89145,2.52721,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"808","Math",7,7,1,"B",1,NA,"CAT","eq","No",0.95605,2.43589,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"810","Math",7,7,1,"B",1,NA,"CAT","eq","No",0.66964,2.33897,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"812","Math",7,7,1,"B",1,NA,"CAT","eq","No",0.86961,2.99363,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF",NA,0,0
"814","Math",7,7,1,"B",1,NA,"CAT","eq","No",1.01134,2.73375,0,0,NA,NA,NA,NA,NA,NA,NA,"","spa",0,1
"816","Math",7,7,1,"C",1,NA,"CAT","eq","No",0.96976,2.34084,0,0,NA,NA,NA,NA,NA,NA,NA,"",NA,0,0
"818","Math",7,7,1,"C",1,NA,"CAT","eq","No",1.16345,1.26646,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,1
"820","Math",7,7,1,"C",1,NA,"CAT","eq","No",1.43175,2.48718,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"822","Math",7,7,1,"D",1,NA,"CAT","eq","No",0.68401,1.69586,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"824","Math",7,7,1,"D",1,NA,"CAT","eq","Yes",0.86687,0.02462,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"828","Math",7,7,1,"D",1,NA,"CAT","eq","Yes",1.19052,1.14159,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
"830","Math",7,7,1,"A",2,NA,"CAT","eq","Yes",1.04009,2.33586,0,0,NA,NA,NA,NA,NA,NA,NA,"BRF","spa",0,0
